drugbank_id	entity	smiles
DB06928	Compound::DB06928	C1=CC(=CC=C1CP(=O)(CC(CCC(=O)O)C(=O)O)O)I
DB06929	Compound::DB06929	CCCC(=O)N1CCCC1C(=O)NCC2=CC=C(C=C2)C(=N)N
DB06930	Compound::DB06930	C1=CC=C(C=C1)C2=CC=C(N2CC(=O)N=C(N)N)C3=CC=CC=C3
DB06931	Compound::DB06931	CCCCCCCCC(O)(P(=O)(O)O)P(=O)(O)O
DB06932	Compound::DB06932	CC1=C(C=CC2=C3C4=CC(=C(C=C4N=CC3=C(N=C12)N)OC)OC)N
DB06933	Compound::DB06933	CC(C)(C)NS(=O)(=O)C1=CC=C(C=C1)C2=CC3=C(C=CC=C3NC4=CC=CC=N4)N=C2
DB06934	Compound::DB06934	C1=CC=C(C=C1)C(CCCl)O
DB06935	Compound::DB06935	C1=CC(=C(C(=C1)F)C2=CC=C(C=C2)C(=O)O)F
DB06936	Compound::DB06936	CC(C)CCC(=O)N1CCCC1C(=O)NCC2=CC=C(C=C2)C(=N)N
DB06937	Compound::DB06937	C1=CC(=C(C=C1O)O)C2=NOC3=C2C=CC(=C3)O
DB06938	Compound::DB06938	CNC(=O)C1=NC=CC(=C1)OC2=CC3=C(C=C2)N=C(N3)NC4=CC(=C(C=C4)Cl)C(F)(F)F
DB06939	Compound::DB06939	CC(C1CCC(CC1)N(C)C(=O)C)C(C(=O)N2CCC(C2)F)N
DB06940	Compound::DB06940	CCNC(=O)C1=CN2C(=C1C)C(=NC=N2)NC3=C(C=CC(=C3)C(=O)NOC)C
DB06941	Compound::DB06941	CN1CCN(CC1)C2=CC=CC=C2CN=NC(=S)N
DB06942	Compound::DB06942	C1CC(N(C1)C(=O)CCC2=CC=CC=C2)C(=O)NCC3=CC=C(C=C3)C(=N)N
DB06943	Compound::DB06943	CC#CCOC1=CC=C(C=C1)S(=O)(=O)N2CCC(C2)S
DB06944	Compound::DB06944	C1CC1C2=CC(=NN2)NC(=O)CC3=CC4=CC=CC=C4C=C3
DB06945	Compound::DB06945	C1COCCC1(C(=O)NO)S(=O)(=O)C2=CC=C(C=C2)OC3=CC=C(C=C3)C(F)(F)F
DB06946	Compound::DB06946	C1=CC(=CC=C1C(C(C(=O)O)O)O)F
DB06947	Compound::DB06947	CCC(C(=O)N1CCCC1C(=O)NCC2=CC=C(C=C2)C(=N)N)N
DB06948	Compound::DB06948	C1CCC(CC1)COC2=NC(=NC3=C2NC=N3)NC4=CC=CC=C4
DB06949	Compound::DB06949	C1=CC=C2C=C(C=CC2=C1)C(=O)NN=CC3=CC(=C(C(=C3O)Br)O)Br
DB06950	Compound::DB06950	C1=CC(=CC=C1C(=O)NN=CC2=CC(=C(C(=C2O)Br)O)Br)Cl
DB06951	Compound::DB06951	CCC(C(C(=O)O)NS(=O)(=O)C1=CC=C(C=C1)C)C(=O)O
DB06952	Compound::DB06952	C1=CC=C2C(=C1)C=CC(O2)(C(=O)O)O
DB06953	Compound::DB06953	CN1C=NC=C1C(C2=CC=C(C=C2)C#N)OCC3=C(C=C(C(=N3)Cl)C#N)C4=CC(=CC=C4)Cl
DB06954	Compound::DB06954	C1CCCC(CC1)CC2=CC3=C(S2(=O)=O)C=C(C=C3)OS(=O)(=O)N
DB06955	Compound::DB06955	C1=CC2=C(C(=C1)Cl)NC=C2C3=C(NC(=C3C4=CNC5=C4C=CC=C5Cl)C(=O)O)C(=O)O
DB06956	Compound::DB06956	CC(=O)C1=CC=C(C=C1)NC(=O)C2=C(NN=C2)C3=CC(=C(C=C3O)O)Cl
DB06957	Compound::DB06957	CS(=O)(=O)C1=CC=C(C=C1)CN2CCN(CC2)C3=C(NN=C3)C4=CC(=C(C=C4O)O)Cl
DB06958	Compound::DB06958	CCNC(=O)C1=C(C(=NN1)C2=CC(=C(C=C2O)O)Cl)N3CCNCC3
DB06959	Compound::DB06959	C1=CC=C2C(=C1)C(C=N2)CC(COC3=CN=CC(=C3)C4=CC5=C(C=C4)C=NC=C5)N
DB06960	Compound::DB06960	CCCCCCCCCCCCCC=CC(C(CO)NC(=O)C)O
DB06961	Compound::DB06961	CCNC(=O)C1=NOC(=C1C2=CC=C(C=C2)CN3CCOCC3)C4=CC(=C(C=C4O)O)Cl
DB06962	Compound::DB06962	C1CN(CCC12COC3=C2C=C(C=C3)CN)C(=O)C4=CC=C(O4)C#CC5=CC=CC=C5
DB06963	Compound::DB06963	CC1=NN(C2=CC(=NC=C12)NC(C)C3=CC=CC=C3)C4=CC=CC(=C4)CCC(=O)N
DB06964	Compound::DB06964	CCNC(=O)C1=NOC(=C1C2=CC=C(C=C2)OC)C3=CC(=C(C=C3O)O)Cl
DB06965	Compound::DB06965	CCCCCCP(=O)(O)OCC(C)CC1=CC=CC=C1
DB06966	Compound::DB06966	CCCCCCP(=O)(O)OCC(C)CC1=CC=CC=C1
DB06967	Compound::DB06967	CCC1=C(C(=NC(=N1)N)N)C2=CC3=C(C=C2)C4=CC=CC=C4N3CCCOC
DB06968	Compound::DB06968	C1=CN(C=N1)CCCCCCN2C=CN=C2
DB06969	Compound::DB06969	CCNC(=O)C1=CC2=C(N=C(N=C2S1)N)C3=CC(=C(C=C3Cl)Cl)OCCN4CCCC4
DB06970	Compound::DB06970	CCN(CC)S(=O)(=O)C1=CC(=C(C=C1)Cl)C(=O)NC2=C(C3=C(S2)CCC3)C#N
DB06971	Compound::DB06971	CN(CCOC1=CC=C(C=C1)C2=CC=C(C=C2)C#N)C(=O)NO
DB06972	Compound::DB06972	C1CC2(C(=C(C(=O)N2C1)C3=CC(=CC(=C3)Cl)Cl)C#N)CC4=CC=C(C=C4)C#N
DB06973	Compound::DB06973	CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O
DB06974	Compound::DB06974	CC(C)CCN1C(=O)C(=C(C(=N1)C2=CC=CC=C2)O)C3=NS(=O)(=O)C4=C(N3)C=CC(=C4)OC
DB06976	Compound::DB06976	C1CC(NC1)C2=CC(=NN2)NC(=O)NC3=CC=CC4=C3C5CCCN5C4=O
DB06977	Compound::DB06977	C1=CC2C(=C(C=N2)CC(COC3=CN=CC(=C3)C4=CC5=C(C=C4)NN=C5)N)C=C1
DB06978	Compound::DB06978	COC1=CC=C(C=C1)C(=O)NN=CC2=CC(=C(C(=C2O)Br)O)Br
DB06979	Compound::DB06979	CCCCCCCCCCCCSC1=NNN=C1C(=O)O
DB06980	Compound::DB06980	CCCCC(C1=CNC2=CC=CC=C21)C(=O)O
DB06981	Compound::DB06981	CCCC(C1=CNC2=CC=CC=C21)C(=O)O
DB06982	Compound::DB06982	CC(C)(C)OC(=O)NCCCCCCC(C1=CNC2=CC=CC=C21)C(=O)O
DB06983	Compound::DB06983	C1=CC=C(C=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CN=CC=C4)CO
DB06984	Compound::DB06984	CSC1C(C(C(C1O)O)O)NCC2=CC=CC=C2
DB06985	Compound::DB06985	C1CN(CCC1C2=CC=CC=C2C(F)(F)F)C(=O)NC3=CC=CC=C3C(=O)O
DB06986	Compound::DB06986	C1C(C(C2=CC=CC=C21)O)NC(=O)C3=CC4=C(N3)SC(=C4)Cl
DB06987	Compound::DB06987	CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O
DB06988	Compound::DB06988	C1=CC=C(C=C1)CC=NC2=C(C=C(C(=C2)CC(C(=O)O)N)O)O
DB06989	Compound::DB06989	COC(=O)C(CC1=CC=CC=C1)(CC2=CC=C(C=C2)NS(=O)(=O)O)C(=O)OC
DB06990	Compound::DB06990	C1=CC(=CC=C1C=NOCCON=CC2=CC(=O)NC(=O)N2)C(=O)O
DB06991	Compound::DB06991	CCC(C)NC1=NC=C(S1)C(=O)NC2=C(C=CC(=C2)C(=O)NC)C
DB06992	Compound::DB06992	CC1=C(C=C(C=C1)C2=NC(=CC=C2)C(=O)N3CCCC(C3)(C)C)F
DB06993	Compound::DB06993	CS(=O)(=O)C1=CC(=C(C=C1)C2NC(ON2)C(CC3CC3)C(C(=O)N4CCC(C4)F)N)F
DB06994	Compound::DB06994	CS(=O)(=O)C1=CC(=C(C=C1)C2=NOC(=N2)C(CC3CC3)C(C(=C4CCCC4)F)N)Cl
DB06995	Compound::DB06995	C1=CC(=CC=C1CC(=O)NC(=O)NC2=CC(=C(C=C2)OC3=CC(=NC=C3)N)F)F
DB06996	Compound::DB06996	CC(C)CC(C(=O)N1CCCC1C(=O)NCC2=CC=C(C=C2)C(=N)N)N
DB06997	Compound::DB06997	C1=CC(=CC=C1CC(=O)NC(=O)NC2=CC(=C(C=C2)OC3=C4C=CNC4=NC=C3)F)F
DB06998	Compound::DB06998	CCOC1=C(C(=C(C(=C1)CC2C(=O)N(C(=S)S2)CC(=O)O)Br)Br)O
DB06999	Compound::DB06999	CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)Cl)F
DB07000	Compound::DB07000	CCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=CC=C4)F
DB07001	Compound::DB07001	CCCC1COC2=C(C(=N1)N)SC=C2
DB07002	Compound::DB07002	COC1=CC(=NC=C1)NC2CCN(CC2)C(=O)C3=CC=C(C=C3)C#N
DB07003	Compound::DB07003	CC1CN=C(C2=C(O1)C=CS2)N
DB07004	Compound::DB07004	CCCCC#CC1=CC=C(O1)C(=O)NNC(=S)NC
DB07005	Compound::DB07005	C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)N)C(=O)NCC3=CC=C(C=C3)C(=[NH2+])N
DB07006	Compound::DB07006	COC1=CC=CC=C1C2=CC3=C(C4=C(N3CCCO)C=CC(=C4)O)C5=C2C(=O)NC5=O
DB07007	Compound::DB07007	C1CNCC2=C1C=CC(=C2)OCC3COC4=C(C(=N3)N)SC=C4
DB07008	Compound::DB07008	C1OC2=C(O1)C=C(C=C2)OC3=NC(=NC=C3)OC4=CC=C(C=C4)N5C=CN=C5
DB07009	Compound::DB07009	C1=CC2=C(C=CC=C2O)C(=C1)C3=NC4=C(O3)C=C(C=C4)O
DB07010	Compound::DB07010	C1=CC=C(C=C1)CNC(=O)C2=CC(=CN2)C3=C(C=NN3)C4=CC(=CC=C4)Cl
DB07011	Compound::DB07011	C1CC(CN(C1)CC2=CC3=C(C=C2)OCO3)OC4=CC=C(C=C4)N5C=CN=C5
DB07012	Compound::DB07012	C1=C2C(=CC3=C1NC=N3)N=C(NC2=O)N
DB07013	Compound::DB07013	CC#CCNC1=CC=C(C=C1)S(=O)(=O)CC2(CCN(CC2)C(=O)OC(C)(C)C)C(=O)NO
DB07014	Compound::DB07014	COC1=C(C=C(C=C1)CSC2=NN=C(O2)C3=CC4=C(C=C3)OCO4)F
DB07015	Compound::DB07015	C1CCN(C1)C(=O)C2CN(CC2N)C(=O)C3=NC4=CC=CC=C4N=C3
DB07016	Compound::DB07016	CC1CC2=C(C(=CC=C2)S(=O)[O-])NC1
DB07017	Compound::DB07017	CC(C1=CC=C(C=C1)F)N=C2NC(=O)C(S2)(C)C(C)(C)O
DB07018	Compound::DB07018	CCC1=C(NC(=O)C(=C1CC2=CC=CC(=C2)C)N(C)CCOC)C
DB07019	Compound::DB07019	CC1CCC2=CC(=CC=C2)CC(C(=O)OCC3=CC(=NC(=C3)N(C)S(=O)(=O)C)CC1)(C)N
DB07020	Compound::DB07020	C1=CC(=CC(=C1)NC(=O)C2=CC=CO2)C3=NNC4=C3C=C(C=C4)C5=NC=NN5
DB07021	Compound::DB07021	C1C(C(CN2C1=NC3=C2C=CN=C3)N)C4=CC(=C(C=C4F)F)F
DB07022	Compound::DB07022	C1=CC2=C(C=C(C=C2)C(=N)N)C(=C1)NC(=O)C3=CC(=CC=C3)S(=O)(=O)OCCCO
DB07023	Compound::DB07023	B1(OCC(O1)CO)C2=CC=C(C=C2)C(CN=C(N)N)OC(=O)C3=CN=CC=C3
DB07024	Compound::DB07024	CC1=CC2=C(C(=C1)N3CCCS3(=O)=O)OC(=C(C2=O)O)C4=CC(=C(C=C4)O)O
DB07025	Compound::DB07025	C1CN(CCC1CN)CC2=CC3=C(C=C2)NC(=C3)C4=CC5=CC=CC=C5NC4=O
DB07026	Compound::DB07026	C1C2C(OC(O2)CN1C(=O)NO)C(=O)NCC3=CC=C(C=C3)C4=CC=CC=C4
DB07027	Compound::DB07027	C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)N)C(=O)NCC3=CC(=CC=C3)F
DB07028	Compound::DB07028	C1=CC(=C(C=C1Cl)OCC(=O)O)C(=O)NCC2=C(C=C(C=C2)Br)F
DB07029	Compound::DB07029	CC1=CC(=NC(=N1)OC2=CC=C(C=C2)N3C=CN=C3)OC4=CC5=C(C=C4)OCO5
DB07030	Compound::DB07030	C1=CC(=CC(=C1)[N+](=O)[O-])CNC(=O)C2=C(C=C(C=C2)Cl)OCC(=O)O
DB07031	Compound::DB07031	CC1(CCC(C2=C1C=CC(=C2)C(C(=O)NC3=C(C=C(C=C3)C(=O)O)F)O)(C)C)C
DB07032	Compound::DB07032	C1=CC(=CC=C1C2=CC3=C(O2)C=CC(=C3)O)O
DB07033	Compound::DB07033	CC(C1=CC=CN1)C2=C3C=C(C=CC3=NC2=O)O
DB07034	Compound::DB07034	C1=CC2=C(C=C1OCC(=O)O)C(=NO)C3=C2C=CC(=C3)OCC(=O)O
DB07035	Compound::DB07035	CCC1=C(NC(=O)C(=C1OC2=CC=CC(=C2)C=CC#N)I)C
DB07036	Compound::DB07036	COCC1=C2C(=CC(=C1)O)C3CC(CC3C(O2)C4=CC=C(C=C4)O)(F)F
DB07037	Compound::DB07037	C1=CC2=C(C=CC(=C2N=C1)NCC(CN)O)[N+](=O)[O-]
DB07038	Compound::DB07038	C1CCC(CC1)NC2=CC=CC=C2C(=O)O
DB07039	Compound::DB07039	CC(COC1=CC=C(C=C1)C#N)(C(=O)NC2=CC(=C(C=C2)C#N)I)O
DB07040	Compound::DB07040	C1=CC2=C(C=C1F)C(=O)C3=CC(=C(N=C3O2)N)C(=O)N
DB07041	Compound::DB07041	CC(C)(CNC(=O)C1=CC=C(C=C1)OC2=CC=CC=C2)C3=NC4=NC(=NC(=C4C=C3)N)N
DB07042	Compound::DB07042	CC(C)(C)C1=NC2=NC(=C(C=C2C(=N1)NCCC3=CN=CN3)C(=O)N)N
DB07043	Compound::DB07043	CC(C)(C)C1=NC2=NC(=C(C=C2C(=N1)N3CCN(CC3)C4=NC=CC=N4)C(=O)N)N
DB07044	Compound::DB07044	C1=CC(=CC(=C1)Br)C(=O)NN=CC2=CC(=C(C(=C2O)Br)O)Br
DB07045	Compound::DB07045	C1=CC(=C(C=C1CNC2=NC3=C(N=CN=C3N2C4C(C(C(O4)CO)O)O)N)Cl)Cl
DB07046	Compound::DB07046	C1=CC(=C(C=C1I)Cl)NC2=C(C=CC(=C2F)F)C(=O)NOCC(CO)O
DB07047	Compound::DB07047	C1=CC(=C(C=C1C2=C(C=C(C=C2)Cl)Cl)C(=O)O)O
DB07048	Compound::DB07048	CCCC(CCC)C(=O)NC1CC2=C(C1)C=C(C=C2)S(=O)(=O)N
DB07049	Compound::DB07049	CC1CN(CCN1S(=O)(=O)C2=CC=C(C=C2)C(C)(C)C)C3=CC=C(C=C3)[N+](=O)[O-]
DB07050	Compound::DB07050	C1=CC=C(C=C1)S(=O)(=O)NC2=NN=C(S2)S(=O)(=O)N
DB07051	Compound::DB07051	CCOC(=O)C1=C(N[N+](=C1C)C2=CC=CC=C2)C
DB07052	Compound::DB07052	CCSCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O
DB07053	Compound::DB07053	CCCC1=C(C=CC2=C1ON=C2C(F)(F)F)OCCCOC3=CC4=C(C=C3)N(C=C4)CC(=O)O
DB07054	Compound::DB07054	CN(C)CC(COC1=CC=C(C=C1)NC2=CC(=NC=N2)NC3=C(C=CC(=C3)C(F)(F)F)F)O
DB07055	Compound::DB07055	C1=CC=C2C(=C1)C(=O)N(C2=O)CCC3=NNN=N3
DB07056	Compound::DB07056	CCN(CC)C(=O)CC1=NC(=CC=C1)NS(=O)(=O)C2=C(C(=CC=C2)Cl)C
DB07057	Compound::DB07057	C1C(CN(C1=O)C2=CC=CC=C2O)C(=O)O
DB07058	Compound::DB07058	COC1=CC=C(C=C1)N2C=NC3=C2C=C(C=C3)C4=NNC(=S)O4
DB07059	Compound::DB07059	CCC1=C(C(=NC(=N1)N)N)C2=CC3=C(C=C2)OC(C(=O)N3CCNC(=O)C)(C)C
DB07060	Compound::DB07060	C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)O
DB07061	Compound::DB07061	CC1=CC2=C(C=C1)N(C3=C2CCCC3)CC(CNC4CCCCC4)O
DB07062	Compound::DB07062	CC(C)CCN1C(=O)C(=C2NC3=C(C=C(C=C3)NS(=O)(=O)C)S(=O)(=O)N2)C(=O)C4=CC=CN41
DB07063	Compound::DB07063	C1=CC=C2C(=C1)C(=CN2CC(=O)O)CC3=NC4=C(C(=CC(=C4S3)F)F)F
DB07064	Compound::DB07064	CC1=C(C2=C(C=C1)C(CN(C2)C(=O)N(C)C)C3=CC(=CC=C3)O)C
DB07065	Compound::DB07065	C1=CC(=C(C(=C1)Cl)Cl)C2=NC3=C(C=NN3C(=C2)NCC4=CC=NC=C4)SC#N
DB07066	Compound::DB07066	C1C(C(=O)NC2=CC=CC=C21)NC(=O)C3=CC4=C(N3)SC(=C4)Cl
DB07067	Compound::DB07067	CC(C1=NC(=NO1)C2=CC=C(C=C2)S(=O)(=O)C)C(C(=O)N3CCCC3)N
DB07068	Compound::DB07068	CCOC(=O)C(CCNC(=O)OC(C)(C)C)(CC1=CC=C(C=C1)NS(=O)(=O)O)C(=O)OCC
DB07069	Compound::DB07069	C1=CC(=CC(=C1)O)C(=O)NCC(=O)O
DB07070	Compound::DB07070	CCC(CC1=CC(=C(C=C1)OC)CNC(=O)C2=C(C=C(C=C2)C(F)(F)F)F)C(=O)O
DB07071	Compound::DB07071	B1(OCC(O1)CO)C2=CC=C(C=C2)CCN=C(N)N
DB07072	Compound::DB07072	C1CC(C(CC1N2CCN3C(=NN=C3C(F)(F)F)C2)N)C4=CC(=C(C=C4F)F)F
DB07073	Compound::DB07073	CC1(CC2=C(C(=O)C1)SC(=N2)N3CCOCC3)C
DB07074	Compound::DB07074	CC1=C(C=CC=C1O)C(=O)NC2=C3C=C(C=CC3=CC(=C2)C(=O)OC)C(=N)N
DB07075	Compound::DB07075	C1CN(CCC1CN)CC2=CC3=C(C=C2)NC(=C3)C4=NNC5=C4C=CC(=C5)C#N
DB07076	Compound::DB07076	C1CCC(C1)OC2=CC=CC(=C2)NC(=O)C3=CC4=C(C=C3)C=C(C=C4)C(=N)N
DB07077	Compound::DB07077	B1(OCC(O1)CO)C2=CC=C(C=C2)N=C(N)N
DB07078	Compound::DB07078	COC1=C(C=CC(=C1)C2=CC3=C(C=C2)C(=CC4=CC=CN4)C(=O)N3)O
DB07079	Compound::DB07079	CC#CCOC1=CC=C(C=C1)S(=O)(=O)CCCS
DB07080	Compound::DB07080	C1=CC=C(C=C1)S(=O)(=O)N(CC(F)(F)F)C2=CC=C(C=C2)C(C(F)(F)F)(C(F)(F)F)O
DB07081	Compound::DB07081	CC1C2=NC(=NN2CCN1C(=O)CC(CC3=CC(=C(C=C3F)F)F)N)C(F)(F)F
DB07082	Compound::DB07082	C1=CC(=CC=C1C(C(F)(F)F)(C(F)(F)F)O)NCC(F)(F)F
DB07083	Compound::DB07083	CCCNC(=O)C1CCCN1C(=O)C(C(C2=CC=CC=C2)C3=CC=CC=C3)N
DB07084	Compound::DB07084	CC(=O)NC1=CC2=C(C=C1)OCCOCCOC3=CC=CC=C3OCCOCCO2
DB07085	Compound::DB07085	CC(=O)C1=CC(=C(C=C1NCC(=O)NC2=CC=CC=C2C(=O)O)Cl)F
DB07086	Compound::DB07086	CC1=CCC2(CC1C(OC2)C3=CC=C(C=C3)O)CO
DB07087	Compound::DB07087	CC1CCC2(COC(C1C2C)C3=CC=C(C=C3)O)CO
DB07088	Compound::DB07088	C1CCC(C1)OCC(=O)N2CCCC2C(=O)NCC3=CC=C(C=C3)C(=N)N
DB07089	Compound::DB07089	CCCOC1=CC=C(C=C1)C2=CSC(=C2CC(=O)N=C(N)N)C3=CC=CC=C3Cl
DB07090	Compound::DB07090	CC1=C(C=CC=C1Cl)NC(=O)C2CC(=O)N(C2)C3CCCCC3
DB07091	Compound::DB07091	C1CCC(CC1)OCC(=O)N2CCCC2C(=O)NCC3=CC=C(C=C3)C(=N)N
DB07092	Compound::DB07092	CN(C)C(=O)C(C1CCC(CC1)C2=CN3C(=NC=N3)C=C2)C(C(=O)N4CCC(C4)(F)F)N
DB07093	Compound::DB07093	C1=CC2=C(C=C1Cl)N=C(S2)CN3C(=O)C=CN(C3=O)CC(=O)O
DB07094	Compound::DB07094	C1=CSC(=C1)C2=CC=C(S2)CN
DB07095	Compound::DB07095	C1CCC(C1)CCC(=O)N2CCCC2C(=O)NCC3=CC=C(C=C3)C(=N)N
DB07096	Compound::DB07096	C1=CC2=C(C=CC3=C2C(=C1)C(=O)NC3=O)N
DB07097	Compound::DB07097	CC(C)(C)C1=CC=C(C=C1)C(=O)NN=CC2=CC(=C(C(=C2O)Br)O)Br
DB07098	Compound::DB07098	C1=CC(=CC=C1C(=O)NN=CC2=CC(=C(C(=C2O)Br)O)Br)Br
DB07099	Compound::DB07099	C1=CC=C(C=C1)COC2=CC=C(C=C2)NC(=O)CN
DB07100	Compound::DB07100	C1CN(CCN1)C2=C(NN=C2)C3=CC(=C(C=C3O)O)Cl
DB07101	Compound::DB07101	C1=CC(=C(C=C1I)F)NC2=C(C=CC(=C2F)F)C(=O)NOCC(CO)O
DB07102	Compound::DB07102	C1=CC=C(C=C1)COC2=CC=C(C=C2)NC(=O)CCC(C(=O)O)N
DB07103	Compound::DB07103	CC1=CC=C(C=C1)OCCP(=O)[O-]
DB07104	Compound::DB07104	C1=CC=C(C=C1)COC2=CC=C(C=C2)NC(=O)CCCN
DB07105	Compound::DB07105	C1=CC(=CC=C1CC(C(=O)N)NC(=O)CSC2=CC=C(C=C2)Cl)N=C(N)N
DB07106	Compound::DB07106	CN(C)CCCCSC(=N)N
DB07107	Compound::DB07107	C1=CC=C2C(=C1)C(=CN2)CC(COC3=CN=CC(=C3)C=CC4=CC=NC=C4)N
DB07108	Compound::DB07108	C1=CC(=CC=C1C2=CC=C(C=C2)F)C(=O)O
DB07109	Compound::DB07109	COC1=C(C=C(C=C1)C=CC(=O)O)O
DB07110	Compound::DB07110	C1CNCCC1CC2=CC=C(C=C2)F
DB07111	Compound::DB07111	CCC=CCC=CCC=CCC=CCC=CC=CC(CCC(=O)O)O
DB07112	Compound::DB07112	C1=CC2=C(C(=NC=C2C(=C1)I)C(=O)NCC(=O)O)O
DB07113	Compound::DB07113	CCC1=C(C(=NC(=N1)N)N)C2=CC3=C(C=C2)OC(C(=O)N3CCCOC)C4=CC(=CC(=C4)F)F
DB07114	Compound::DB07114	CS(=O)(=O)NC1=CC=C(C=C1)C(=O)O
DB07115	Compound::DB07115	CN(CC1=CC=C(C=C1)Cl)S(=O)(=O)C2=CC=C(C=C2)S(=O)(=O)N
DB07116	Compound::DB07116	CC1=C2C=CN(C2=CC=C1)C3CC(C(O3)COP(=O)(O)O)O
DB07117	Compound::DB07117	C1CN(CCN1C2=NC=CC=N2)C3(C(=O)NC(=O)NC3=O)C4=CC=C(C=C4)OC5=CC=CC=C5
DB07118	Compound::DB07118	CC1=CC(=O)OC2=C1C=CC(=C2)O
DB07119	Compound::DB07119	C1=CC(=CC=C1C2=CC3=C(C=C2)C(=C(C=C3)O)Cl)O
DB07120	Compound::DB07120	C1=CC=C(C=C1)N(C2=CC=CC=C2)C(=O)NN=C(N)N
DB07121	Compound::DB07121	CC1(C(N(CCS1)S(=O)(=O)C2=CC=C(C=C2)OCC#CCN)C(=O)NO)C
DB07122	Compound::DB07122	C1=CC=C(C=C1)C(=O)CC2=CC=C(C=C2)N=C(N)N
DB07123	Compound::DB07123	CC1=CC=C(C=C1)C(=O)N2CCC(CC2)CC3=CC=CC=C3
DB07124	Compound::DB07124	C1C=CC2=C(C=NC2=C1)CC(COC3=CN=CC(=C3)C4=NCC5=NN=CC5=C4)N
DB07125	Compound::DB07125	CCC(CO)NC1=NN2C(=NC=C2C3=CC=C(C=C3)C(=O)O)C=C1
DB07126	Compound::DB07126	C1CCC(CC1)COC2=NC(=NC3=C2NC=N3)NC4=CC=C(C=C4)S(=O)(=O)N
DB07127	Compound::DB07127	CC1=NC(=NO1)C(CC2=CC=CC=C2)(CC3=CC=C(C=C3)NS(=O)(=O)O)C4=NOC(=N4)C
DB07128	Compound::DB07128	CCCCNC1=CC(=NC2=NC(=NN12)NC3=C(C=CC(=C3)Cl)C)C
DB07129	Compound::DB07129	CC1=C(C(=CC=C1)C)OCC(C)N
DB07130	Compound::DB07130	C1=CC=C(C=C1)C2=C(C(=C(S2)C(=O)O)OCC(=O)O)Br
DB07131	Compound::DB07131	C1CCC(CC1)CCC(=O)N2CCCC2C(=O)NCC3=CC=C(C=C3)C(=N)N
DB07132	Compound::DB07132	CC(C1=CC=CN1)C2=C3C=C(C=CC3=NC2=O)NC(=O)N
DB07133	Compound::DB07133	CC1=CC(=CC=C1)CNC(=O)C2CCCN2C(=O)C(CC3=CC=CC=C3)N
DB07134	Compound::DB07134	C1C(=O)NS(=O)(=O)N1C2=CSC(=C2Cl)C3=CC=CC=C3
DB07135	Compound::DB07135	CN(C)C(=O)C(C1CCC(CC1)C2=CC=CC3=NC=NN32)C(C(=O)N4CCC(C4)F)N
DB07136	Compound::DB07136	CC(C)C(NS(=O)(=O)CCCC1=CC=CC=C1)P(=O)(CC(C2=CC=CC(=C2)CN)C(=O)O)O
DB07137	Compound::DB07137	CC(C1=CC=C(C=C1)N2CCNC2=O)C(=O)N=C3C=C(N=N3)C4CC4
DB07138	Compound::DB07138	C1=CC(=C(C(=C1)Cl)C2=C3C=CC(=NN3C=NC2=O)SC4=C(C=C(C=C4)F)F)Cl
DB07139	Compound::DB07139	C1=CC(=CC(=C1)[N+](=O)[O-])C2=CC=C(S2)CCC(=O)O
DB07140	Compound::DB07140	CC1=C(C(=NC(=N1)N)N)C#CC(C)C2=CC(=CC(=C2)C3=CC=CC=C3)OC
DB07141	Compound::DB07141	CC1=CC=C(C=C1)C2=CC(=CC(=C2)OC)C(C)C#CC3=C(N=C(N=C3N)N)C
DB07142	Compound::DB07142	CC1=CC(=CC(=C1)C2=CC(=CC(=C2)OC)C(C)C#CC3=C(N=C(N=C3N)N)C)C
DB07143	Compound::DB07143	C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)N)C(=O)NCC3=CC=CC=C3
DB07144	Compound::DB07144	CC1=C(C(=CC=C1)C)C2=CC(=CC(=C2)OC)C(C)C#CC3=C(N=C(N=C3N)N)C
DB07145	Compound::DB07145	CC1=NC2=CC=CC=C2C(=C1)COC3=CC=C(C=C3)C4(CCN(C4=O)C(C)C(=O)NO)C
DB07146	Compound::DB07146	C1CN(CCN1)CCNC2=C3C(=C(OC3=NC=C2)C4=CC=CC=C4)C5=CC=CC=C5
DB07147	Compound::DB07147	CC1=NC2=CC=CC=C2C(=C1)COC3=CC=C(C=C3)CC4(CC4C(=O)NO)C(=O)OC
DB07148	Compound::DB07148	C1CCN(C1)C(=O)C2C=CC3=C(N=C(C(=O)N23)OCC4=CC=C(C=C4)F)Cl
DB07149	Compound::DB07149	C1C(C2=C(C=C(N2)C3=NC(=NC=C3)N)C(=O)N1)CCF
DB07150	Compound::DB07150	C1=CC=C2C(=C1)C(=CC=C2C3=CC=C(C=C3)O)C=NO
